RegionID,RegionName,StateName,31/01/2000,29/02/2000,31/03/2000,30/04/2000,31/05/2000,30/06/2000,31/07/2000,31/08/2000,30/09/2000,31/10/2000,30/11/2000,31/12/2000,31/01/2001,28/02/2001,31/03/2001,30/04/2001,31/05/2001,30/06/2001,31/07/2001,31/08/2001,30/09/2001,31/10/2001,30/11/2001,31/12/2001,31/01/2002,28/02/2002,31/03/2002,30/04/2002,31/05/2002,30/06/2002,31/07/2002,31/08/2002,30/09/2002,31/10/2002,30/11/2002,31/12/2002,31/01/2003,28/02/2003,31/03/2003,30/04/2003,31/05/2003,30/06/2003,31/07/2003,31/08/2003,30/09/2003,31/10/2003,30/11/2003,31/12/2003,31/01/2004,29/02/2004,31/03/2004,30/04/2004,31/05/2004,30/06/2004,31/07/2004,31/08/2004,30/09/2004,31/10/2004,30/11/2004,31/12/2004,31/01/2005,28/02/2005,31/03/2005,30/04/2005,31/05/2005,30/06/2005,31/07/2005,31/08/2005,30/09/2005,31/10/2005,30/11/2005,31/12/2005,31/01/2006,28/02/2006,31/03/2006,30/04/2006,31/05/2006,30/06/2006,31/07/2006,31/08/2006,30/09/2006,31/10/2006,30/11/2006,31/12/2006,31/01/2007,28/02/2007,31/03/2007,30/04/2007,31/05/2007,30/06/2007,31/07/2007,31/08/2007,30/09/2007,31/10/2007,30/11/2007,31/12/2007,31/01/2008,29/02/2008,31/03/2008,30/04/2008,31/05/2008,30/06/2008,31/07/2008,31/08/2008,30/09/2008,31/10/2008,30/11/2008,31/12/2008,31/01/2009,28/02/2009,31/03/2009,30/04/2009,31/05/2009,30/06/2009,31/07/2009,31/08/2009,30/09/2009,31/10/2009,30/11/2009,31/12/2009,31/01/2010,28/02/2010,31/03/2010,30/04/2010,31/05/2010,30/06/2010,31/07/2010,31/08/2010,30/09/2010,31/10/2010,30/11/2010,31/12/2010,31/01/2011,28/02/2011,31/03/2011,30/04/2011,31/05/2011,30/06/2011,31/07/2011,31/08/2011,30/09/2011,31/10/2011,30/11/2011,31/12/2011,31/01/2012,29/02/2012,31/03/2012,30/04/2012,31/05/2012,30/06/2012,31/07/2012,31/08/2012,30/09/2012,31/10/2012,30/11/2012,31/12/2012,31/01/2013,28/02/2013,31/03/2013,30/04/2013,31/05/2013,30/06/2013,31/07/2013,31/08/2013,30/09/2013,31/10/2013,30/11/2013,31/12/2013,31/01/2014,28/02/2014,31/03/2014,30/04/2014,31/05/2014,30/06/2014,31/07/2014,31/08/2014,30/09/2014,31/10/2014,30/11/2014,31/12/2014,31/01/2015,28/02/2015,31/03/2015,30/04/2015,31/05/2015,30/06/2015,31/07/2015,31/08/2015,30/09/2015,31/10/2015,30/11/2015,31/12/2015,31/01/2016,29/02/2016,31/03/2016,30/04/2016,31/05/2016,30/06/2016,31/07/2016,31/08/2016,30/09/2016,31/10/2016,30/11/2016,31/12/2016,31/01/2017,28/02/2017,31/03/2017,30/04/2017,31/05/2017,30/06/2017,31/07/2017,31/08/2017,30/09/2017,31/10/2017,30/11/2017,31/12/2017,31/01/2018,28/02/2018,31/03/2018,30/04/2018,31/05/2018,30/06/2018,31/07/2018,31/08/2018,30/09/2018,31/10/2018,30/11/2018,31/12/2018,31/01/2019,28/02/2019,31/03/2019,30/04/2019,31/05/2019,30/06/2019,31/07/2019,31/08/2019,30/09/2019,31/10/2019,30/11/2019,31/12/2019,31/01/2020,29/02/2020,31/03/2020,30/04/2020,31/05/2020,30/06/2020,31/07/2020,31/08/2020,30/09/2020,31/10/2020,30/11/2020,31/12/2020,31/01/2021,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022,31/03/2022,30/04/2022,31/05/2022,30/06/2022,31/07/2022,31/08/2022,30/09/2022,31/10/2022,30/11/2022,31/12/2022,31/01/2023,28/02/2023,31/03/2023,30/04/2023,31/05/2023,30/06/2023,31/07/2023,31/08/2023,30/09/2023,31/10/2023,30/11/2023,31/12/2023
91537,76676,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176047.1,175920.79,176023.86,177004.73,179111.77,180473.37,179863.98,176893.74,173650.28,170709.08,167821.63,166333.52,165990.7,166495.89,166704.35,166945.39,167848.08,168893.57,170176.09,171336.46,171883.73,171235.63,169930.53
69598,27915,NC,,,,201290.46,201587.64,202546.58,204179.19,206164.67,208462.65,210292.85,212358.58,213263.15,215366.96,216346.61,218400.27,219512.74,220677.58,221342.28,223129.04,226653.3,230721.42,233138.58,234641.23,235084.21,236987.85,238302.29,239731.74,240382.07,240781.02,242231.63,243299.21,246091.69,248255.23,250323.85,252370.65,253962.8,256099.99,256960.39,262596.35,269140.27,276432.78,279602.17,281834.91,284623.49,287555.57,290510.99,293515.98,296027.93,298579.87,299862.55,301528.34,302753.87,303478.13,303902.91,304904.4,307357.36,310874.57,314241.78,317010.56,319046.06,318278.11,317662.51,317168.65,321282.15,326713.4,333644.04,339395.6,345488.03,351083.66,356570.05,360367.44,363412.21,367412.1,372310.74,377207.44,380614.64,382383.7,383447.7,383132.66,381666.04,376588.27,372191.74,369826.3,370954.82,372985.05,374284.13,375458.77,375841.99,375302.71,373990.32,371557.31,369207.23,366933.73,365426.32,365010.97,363171.02,360394.5,356455.42,353355.07,350472.04,347382.86,345044.02,343427.08,342407.83,341856.14,341664.95,340939.68,339742.0,338936.32,338920.27,338451.74,336489.61,333617.55,330532.93,327763.38,325040.81,322667.65,320317.92,317986.15,315528.39,313804.87,312363.48,310358.89,307673.1,304618.87,302105.49,299721.01,297688.04,296293.28,294654.08,292937.92,290318.54,288193.44,286593.3,284847.52,282483.78,279970.55,278150.75,276617.35,275145.74,274359.98,273586.59,272628.04,271065.8,270466.39,269818.64,269921.08,269772.99,272046.63,275124.59,279273.94,281920.98,284135.8,284710.24,284926.56,285585.69,286567.1,288341.4,289429.69,290516.03,292606.18,295838.51,300137.66,303873.32,306769.71,308852.33,309444.77,309295.13,306621.29,302891.8,298685.57,296059.74,295263.22,294985.88,295586.4,293861.53,291364.26,288329.01,286307.88,284829.07,282868.45,281990.78,281343.02,281836.07,283034.87,283885.76,285107.42,286710.94,289773.59,293144.06,294953.41,296298.11,295911.31,295184.16,292622.27,290955.19,290672.03,291280.04,292091.12,292439.61,293500.8,295334.94,298088.41,300968.84,301913.05,302078.27,301981.82,303440.5,305280.19,306723.89,307407.18,307438.27,306471.88,305774.21,305438.38,306685.5,307254.95,306956.11,306432.51,307166.61,309021.98,311344.63,313800.75,316053.06,318176.47,320435.8,322551.84,323990.84,323914.92,323871.32,324561.82,326388.46,328418.87,330348.24,331694.83,332598.04,333401.55,335075.68,336870.72,338673.37,339259.11,339157.08,338401.04,337395.84,335956.31,334383.63,334280.0,336393.33,341125.08,347436.9,354611.81,361619.85,368139.89,373919.89,378866.93,384051.48,391027.77,399740.52,408675.85,417352.45,426466.5,436995.31,448100.72,457199.76,465805.86,474136.03,485007.39,496408.92,508233.93,518072.12,524285.24,526819.07,526127.01,524954.17,522792.99,521680.71,520620.9,520991.16,522120.88,525215.92,527667.37,530375.55,531687.68,533696.11,535691.49,537690.11,539669.58,540721.32
81019,52567,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127722.66,126882.81,126499.91,126265.05,126406.87,127085.82,127645.59,128595.69,129517.41,130221.58,130436.0,129792.32,129021.14,128600.66,128529.5,128900.29,128846.32,129176.09,129054.59,129419.46,129443.01,129625.35,129737.01,129755.73,129751.75,129806.82,129781.64,129996.38,130632.25,131577.56,132686.5,133641.81,135350.12,136828.06,137765.53,137138.48,136651.94,136887.77,137719.79,138543.46,139015.88,140145.04,141614.54,143902.53,146123.17,148334.72,149965.7,151187.65,152070.13,153356.37,155462.47,157836.22,160107.6,161324.14,161920.5,162194.23,163367.38,165217.01,166878.75,168945.63,171453.38,175458.86,179756.9,183876.74,186744.09,188271.31,188421.15,188842.78,189397.2,190175.32,189393.18,187676.98,185520.67,184613.33,184634.5,185435.46,185730.24,185984.83,185809.2,185627.74,185470.5,185528.61,185592.45
82581,56043,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84394.44,84112.51,83937.81,83886.25,84463.5,85357.3,86250.85,86385.15,86457.29,86490.93,86796.7,86569.52,85717.47,84603.89,84007.32,83673.94,83952.52,84210.2,84496.67,84822.42,85052.19,85676.21,85686.45,85416.46,84599.85,83948.01,83764.21,84169.66,85147.58,85899.73,86406.73,86475.33,86555.83,86473.73,86527.87,86188.32,85964.49,85287.68,85213.97,85652.5,86846.53,88391.4,89901.19,91430.06,92791.12,94064.55,95246.14,96194.59,97056.73,97745.04,98117.41,97954.31,97608.92,97650.49,98153.95,98843.04,99610.4,100633.97,101828.32,103020.61,103999.99,104601.74,104997.22,105910.7,107037.03,107974.06,108548.8,109026.11,109621.98,109894.01,110105.88,110465.49,110930.07,111851.75,113516.39,114985.98,115617.49,114973.15,114256.84,113574.41,113416.12,113163.95,113736.74,114235.35,115564.45,116860.64,118959.21,120620.35,121931.44,122445.86,122777.53,122756.36,122507.78,122582.41,123170.15,123956.53,124572.02,125326.81,126489.87,128031.94,129248.29,129829.3,129830.42,129708.67,130223.03,131475.03,133474.58,135863.81,137997.22,140387.27,142352.93,144772.58,146890.04,148944.2,150153.69,150263.42,150122.51,150141.12,151184.55,152646.53,154723.1,157098.85,159121.78,161182.93,162858.57,164903.36,165876.68,165559.13,164351.62,163654.73,163531.92,163755.81,163900.82,164712.73,165985.03,167177.86,167899.07,168024.49,168453.78,169115.53,170046.17,170371.66,170278.18,169896.5
98081,95257,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100377.15,101725.3,103331.34,106239.82,109010.35,111752.97,113890.68,115760.61,118211.67,121183.41,123209.92,124129.47,125657.81,128298.18,130627.66,131780.5,131765.54,132588.99,134101.99,135145.72,135105.52,134275.13,134447.16,134288.73,134180.82,133624.56,133950.36,134524.29,135848.61,135733.36,134580.25,132645.64,131182.27,130535.39,130555.59,129847.13,128624.35,126603.61,125165.54,123242.97,121185.4,119181.5,117035.88,114941.37,112632.12,110440.27,108337.82,106535.23,104956.53,103676.04,102583.72,101807.15,101084.97,100452.37,100189.2,99936.22,99600.42,99081.52,98647.56,98529.49,98348.36,98433.93,98620.56,98959.17,99158.77,98925.38,98537.25,98111.37,98727.98,99698.01,100569.64,100689.31,100737.48,100943.11,100756.65,100322.27,99704.47,99072.91,98494.2,98066.61,97888.88,97707.16,97732.26,97898.6,98191.83,98482.73,98641.37,98493.37,98842.75,98949.6,98982.08,99010.41,100072.41,101546.14,102421.72,103058.73,103930.15,105235.91,106227.85,107611.23,109593.8,112100.98,114053.0,115174.26,116034.12,117176.23,118898.71,120835.79,122697.16,124047.35,126188.73,128987.67,132625.31,135822.64,138408.44,140342.75,141775.94,142728.55,143026.77,143540.9,144245.47,145159.88,146103.95,147914.09,150561.35,153395.64,155646.06,157757.52,159924.01,161883.57,163506.6,164934.28,167338.02,169727.53,171907.04,174340.51,177867.94,181370.84,184351.65,186740.54,188650.11,189571.7,189994.42,190867.22,191957.46,193611.44,195577.2,198131.07,199721.49,200258.54,200288.11,200445.09,201526.54,203088.84,205197.7,206837.75,208494.1,209709.32,211475.42,212298.55,213265.98,213385.96,214249.71,215171.54,216339.4,217285.95,217495.28,218164.93,219107.09,220976.6,222527.82,223227.93,223571.95,224049.71,224986.01,225567.14,225047.19,224378.24,223791.76,223996.3,224306.94,224443.27,224226.42,223595.71,222066.66,220660.95,220779.32,223574.17,229500.58,236630.08,244089.91,250429.53,255387.28,259750.09,264317.41,269557.82,275905.35,282589.45,288483.37,291979.73,293107.21,292920.67,292755.73,292841.63,295482.09,300129.59,305421.32,309542.58,311565.61,312766.42,311607.92,308531.18,303635.22,299196.91,295458.17,292085.14,289453.15,288025.19,288254.7,289520.62,290931.28,291687.49,291787.58,291479.79,291939.86,292342.33,292919.83,292018.46
78685,47588,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87680.25,87892.17,87992.97,87940.93,87633.67,87056.69,86626.51,86003.04,85588.74,85132.43,84779.29,84139.24,83943.64,83900.21,84125.04,83816.1,83816.06,83715.74,83529.54,83358.04,83350.52,83567.69,83609.82,83836.89,84153.93,84211.29,83970.63,83561.19,83551.43,83573.27,83657.95,83566.07,83772.4,84491.77,85504.06,86484.31,87200.74,87657.23,88006.27,88257.16,88447.34,88360.42,88355.64,88330.05,87977.97,87387.47,86553.4,86427.64,86442.53,86814.93,86968.1,86937.89,86555.37,85660.43,84685.57,84118.55,83908.29,83744.97,83506.37,83911.39,84570.78,85422.25,85989.92,86427.53,86753.16,87103.16,87662.25,88259.32,88683.46,89381.86,90357.66,91484.05,92292.58,92653.59,93187.29,93797.81,94461.77,94676.38,94960.85,95452.92,96225.73,96619.87,96877.39,97284.94,97670.24,97692.13,97311.96,96862.3,96563.24,96223.63,96154.71,96136.09,95562.46,94770.06,93920.24,93664.26,93534.06,93391.91,93451.36,93667.79,94096.13,94912.18,95398.76,95770.49,95883.41,96367.97,97054.96,97360.99,97407.59,97457.84,97703.34,98303.55,98860.47,99743.76,100437.13,101252.14,102349.97,104039.76,105619.13,106656.2,107377.53,108212.3,108865.7,109359.49,109734.37,110466.95,111395.43,112136.35,112871.12,113530.05,114242.37,114636.92,114527.76,114237.89,114217.86,115189.35,116740.85,118729.75,120364.68,121667.06,122838.63,124289.07,126044.38,128013.26,130289.77,132700.94,134735.89,135835.75,136885.55,138055.44,139355.13,140710.0,142210.4,143924.52,145414.72,146458.19,147485.7,148109.45,148207.07,147702.82,146938.94,146431.25,146118.1,145856.36,146020.1,146869.08,148976.25,151217.86,152695.16,153558.0,154026.45,154433.57,154379.49,153852.77,153052.62
64780,16859,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112500.71,112609.42,112622.04,112676.08,112547.89,112876.65,113754.83,115818.17,117086.08,118168.69,117671.62,117400.38,117348.12,117939.57,119114.43,120412.22,121753.07,122465.64,123404.28,124978.74,126464.28,126838.05,125960.18,125600.94,126510.89,128609.31,130557.93,131580.49,131433.75,130800.03,130459.32,130990.94,131372.47,131197.36,130177.25,130137.12,130520.93,131218.98,130945.1,130447.71,130539.87,131008.28,131032.1,130561.19,129941.55,129861.27,129601.28,129809.83,130252.07,130999.21,131214.26,131748.01,132412.28,133418.27,134088.0,135097.54,136014.0,136547.41,136249.56,136693.01,137459.02,138709.41,140186.02,141209.83,142223.53,142308.25,142733.08,142850.19,143428.31,143488.94,142956.22,142433.93,142623.49,144585.25,146420.55,147601.31,147831.96,147889.95,148114.56,148268.87,148218.2,148232.47,148813.16,150331.5,150966.06,151531.09,151789.91,152528.84,152875.38,152475.76,152279.73,153234.14,155471.16,159322.23,162747.49,165721.42,167459.61,168890.44,170669.96,173319.85,176499.86,179493.61,180394.8,178900.13,175903.63,173513.33,172448.93,171354.71,172394.35,174301.48,177492.1,179716.04,180863.72,182210.6,182834.68,183420.06,183132.87,182996.08,183864.65,185987.3,188133.44,189227.2,189597.39,190495.88,192065.07,193814.38,195160.66,196358.81,197197.72,197872.62,198443.58,198929.72
68960,26282,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106374.41
94391,84023,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347315.19,346765.63,345916.94
63750,14816,NY,56717.57,57079.77,57208.05,57558.77,58119.55,58673.39,59580.71,59606.77,58474.75,56804.93,55683.26,55026.13,54090.11,52882.3,52724.35,53241.46,54245.42,54968.45,55524.2,56555.98,58112.78,59789.96,60747.14,61627.22,62450.86,63104.09,63100.3,63239.69,63548.85,64316.03,65041.44,65688.09,66239.08,66192.02,67282.12,68774.77,70849.98,71958.95,72493.56,72541.95,72443.14,72413.06,72671.13,73241.85,73834.18,74368.83,74361.7,74442.6,74891.32,75644.39,76291.68,76516.97,76670.16,77104.94,77555.46,78124.06,78193.76,79031.72,79958.25,81233.61,82139.5,83078.55,83786.26,84253.21,84685.64,85118.07,85599.81,86029.83,86588.65,86948.37,86801.64,86425.92,86654.03,87562.15,88964.16,89759.95,89070.6,87582.03,86698.12,86746.64,87480.45,88217.16,89375.73,90739.89,91301.31,92121.82,92268.69,92758.25,92990.12,93391.63,93666.7,93931.08,95419.76,96858.91,98179.0,98001.57,97768.35,97373.37,97159.62,97286.18,97622.89,97594.33,97330.36,96751.26,96769.45,96991.25,97130.55,96998.58,96689.7,96751.57,96817.69,96869.42,97168.93,97855.41,98395.9,98930.72,98981.16,99316.28,99417.27,100001.19,100279.87,100593.91,100804.11,101309.36,101800.24,102483.92,103088.16,103279.85,102878.94,102396.46,101708.1,101109.2,100616.71,100625.48,101262.08,101839.51,102744.03,103086.99,103462.03,103763.02,104255.6,104791.14,105052.54,105230.61,105507.62,105934.36,106418.14,106546.46,106615.28,106626.4,106710.18,106744.67,106991.03,107284.56,107284.7,107171.21,107413.43,108123.7,109175.76,109955.07,110603.58,110808.76,110654.78,110454.24,110258.32,110223.74,109933.95,109645.89,109466.49,109414.01,109461.96,109688.55,110194.25,110481.95,110455.24,110274.65,109851.74,109246.08,108239.21,107443.91,106924.08,107005.2,107557.0,108496.78,109235.46,109794.18,110063.13,110384.7,110093.6,109774.67,109338.13,109706.29,110258.07,110912.32,111154.64,111392.36,111770.94,112527.98,113218.58,113960.82,114436.39,114737.67,114629.51,114544.18,114229.95,113604.78,112617.93,111766.21,111299.83,111153.34,111403.83,111931.97,112669.11,113618.17,114607.86,115540.3,116263.26,116738.17,116995.97,116933.51,116922.63,117176.95,117935.35,118707.61,119590.03,120044.2,120539.39,120365.28,119918.25,119093.72,118395.55,117754.98,117579.52,118018.09,118925.92,119879.81,120634.64,121378.35,121989.99,122600.97,122622.21,122865.41,123149.27,124018.78,124638.2,124996.51,125405.84,126217.26,127747.74,129704.23,131905.09,133763.16,134942.76,135734.72,136644.35,137904.08,139688.43,141510.42,143080.8,144074.39,144756.64,145513.15,146533.16,147856.57,149750.79,151602.65,153065.02,154394.48,155936.51,158462.88,160416.54,161232.21,160713.45,160325.16,160300.86,160566.58,160456.26,160590.59,161078.89,162218.45,163263.82,163875.02,163972.21,163914.5,164317.24,164838.47,165636.12,165432.81
85284,62045,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153366.83,154400.61,154275.04,154585.78,154168.24,153145.49,151666.48,148447.75,146461.48,145206.66,146001.36,147866.28,149309.57,151361.16,152299.33,153522.39,154027.41,154264.79,153493.54,151469.82,149577.54,147920.97,147444.84,147933.92,148920.25,148763.32,147465.49,146926.84,147314.99,147906.93,147550.39,146956.25,146590.64,146190.02,146136.41
90171,73760,OK,64213.22,64891.77,65150.42,65596.17,65691.37,66089.68,66499.19,66389.57,66196.54,65442.97,64931.05,64300.67,63982.91,63667.28,63358.39,63454.89,63986.56,64515.62,64884.38,65059.38,65403.6,65826.57,66355.52,66541.87,66488.38,66063.23,65798.52,66138.5,66709.78,67303.51,67353.46,67364.22,67655.11,68195.5,68738.95,69038.91,69086.17,68898.13,68716.64,68955.72,69906.5,70767.13,71391.67,71555.32,71768.43,72097.77,72671.57,73324.09,73562.82,73325.21,73138.04,73320.51,73725.48,73920.34,74016.67,74162.39,74383.01,74781.66,75182.42,75899.42,77497.57,79467.41,81194.95,82013.67,82672.67,83264.4,83806.63,83924.04,84096.19,84008.81,84162.92,84094.93,83894.5,83101.85,82649.48,82603.09,82842.35,82771.98,82653.87,82798.79,82980.99,83396.56,84163.63,85048.53,85689.42,85839.72,85897.15,86100.98,86574.33,87016.01,87285.51,87663.33,88026.37,88563.12,88973.58,89450.93,89697.56,89737.68,89826.59,90316.09,91094.05,91502.28,91378.72,90965.85,90948.05,91715.43,92920.7,94077.42,94812.94,94564.05,93932.37,93026.57,92779.9,92769.31,92823.61,92995.86,92918.84,92957.62,93016.02,93385.37,93620.07,93252.07,92582.43,91837.52,91474.69,91496.4,91646.78,92107.25,92445.28,92676.17,92156.48,91532.39,90904.79,90850.97,90847.4,90683.98,90456.65,90229.68,90233.71,90255.9,90421.12,90395.79,90282.03,90098.27,89913.01,90099.2,90423.85,90701.72,90673.52,90577.57,91015.67,91542.97,92286.96,92742.87,93172.06,93412.65,93349.2,93454.33,93651.82,94384.6,95065.28,96020.68,96575.74,97262.3,97464.26,98041.89,98368.91,98722.54,99198.65,99933.07,100580.6,100958.78,101217.17,101890.9,102578.08,103422.08,103833.25,104163.2,104092.24,104405.55,104926.46,105818.79,106742.25,107906.48,108703.38,109441.03,110230.65,111701.3,113348.47,115081.94,116643.32,117690.44,118084.98,117874.61,117596.29,117082.69,116650.42,116335.82,116144.75,115780.96,115298.23,115019.18,114748.85,114127.4,113189.68,112563.43,112405.37,112598.17,112294.7,111802.33,111725.77,112141.56,113103.07,113773.76,114447.49,114901.17,115411.93,115678.68,116055.09,116578.17,117576.47,118242.13,118732.45,118871.39,119412.11,119941.71,120953.01,121593.71,121404.05,120792.41,120263.44,120152.35,120616.79,121838.18,123473.15,124203.77,123939.95,123564.75,123640.35,123940.01,124823.49,125867.89,126851.53,127999.78,128706.37,128923.63,128395.64,128231.32,129074.95,129984.62,131240.66,132578.37,134181.0,135781.11,137555.66,139144.06,140528.63,142096.11,142907.03,143289.4,143093.97,143958.25,145227.91,146466.87,148699.8,151962.78,155851.42,158603.12,160134.62,160906.99,161374.65,161511.77,161675.35,161642.26,161399.61,160618.26,159603.76,159191.17,159583.57,160692.38,161881.95,162325.28,162028.72,161223.27,160359.27,159545.58,158502.09,157938.07
88399,69350,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60661.33,61351.73,61668.11,62783.15,63846.47,64611.07,64585.89,64013.55,63487.3,62815.4,61981.17,61002.51,60564.25,60036.52,59949.95,59810.49,59883.77,60382.98,61010.65,61633.49,61653.78,61216.93,60832.87,61328.37,62993.88,66142.75,69582.65,71688.0,72226.47,72213.33,73155.52,74720.24,75753.79,76818.65,77757.51,78026.49,77237.85,76445.6,76374.32,76998.36,77821.63,78365.92,78429.81,77402.57,76631.26,76362.02,76762.68,77208.89,77506.2,78128.91,79398.65,80641.57,81625.07,82785.02,84500.86,87495.93,90411.68,93310.08,95081.92,96354.97,97438.58,98403.85,99024.81,99821.52,101146.57,100894.35,98791.66,95233.82,93116.0,92595.76,93363.07,96226.95,100365.22,104822.78,107679.74,109373.45,110699.91,111653.47,111560.96,110941.14,110543.5,110776.39,110886.8,110148.22,109630.43,110188.55,112372.35,114697.3,115898.13,115751.53,115098.47,114896.25,115233.62,115896.22,116664.02
83058,56761,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191929.57
93836,81642,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511473.62,514336.81,518795.65,529707.91,543447.33,553047.25,558272.53,558191.52,560106.74,562386.03,564455.78,570443.44,580370.22,597705.84,615896.97,629677.65,638032.42,640155.67,639484.83,637086.49,634954.97,633376.16,630300.31,625697.34,622645.26,621970.08,626887.08,636451.53,645198.7,652865.34,656103.88,663794.98,669854.57,669232.01,660780.83
